x_mm y_mm
0.000000 0.000000
1.505463 -4.918950
3.010927 -7.277694
4.516390 -8.769925
6.021853 -10.074737
7.527316 -11.117607
9.032780 -12.039103
10.538243 -12.953891
12.043706 -13.775467
13.549169 -14.458180
15.054633 -15.079795
16.560096 -15.698831
18.065559 -16.315538
19.571023 -16.875591
21.076486 -17.325158
22.581949 -17.729395
24.087412 -18.132331
25.592876 -18.534775
27.098339 -18.937219
28.603802 -19.307169
30.109265 -19.585765
31.614729 -19.820362
33.120192 -20.054514
34.625655 -20.288666
36.131119 -20.522818
37.636582 -20.756969
39.142045 -20.971266
40.647508 -21.109836
42.152972 -21.213900
43.658435 -21.317965
45.163898 -21.422029
46.669361 -21.526094
48.174825 -21.630159
49.680288 -21.734150
51.185751 -21.822149
52.691215 -21.838703
54.196678 -21.852118
55.702141 -21.865533
57.207604 -21.878948
58.713068 -21.892362
60.218531 -21.905777
61.723994 -21.919075
63.229458 -21.925355
64.734921 -21.894951
66.240384 -21.852492
67.745847 -21.810033
69.251311 -21.767574
70.756774 -21.725115
72.262237 -21.682657
73.767700 -21.640198
75.273164 -21.597526
76.778627 -21.547407
78.284090 -21.460723
79.789554 -21.373603
81.295017 -21.286483
82.800480 -21.199363
84.305943 -21.112243
85.811407 -21.025123
87.316870 -20.938003
88.822333 -20.850801
90.327796 -20.759143
91.833260 -20.643024
93.338723 -20.517954
94.844186 -20.392885
96.349650 -20.267815
97.855113 -20.142745
99.360576 -20.017675
100.866039 -19.892606
102.371503 -19.767536
103.876966 -19.642298
105.382429 -19.511116
106.887892 -19.353901
108.393356 -19.196245
109.898819 -19.038590
111.404282 -18.880934
112.909746 -18.723278
114.415209 -18.565623
115.920672 -18.407967
117.426135 -18.250312
118.931599 -18.092511
120.437062 -17.929357
121.942525 -17.745714
123.447988 -17.560598
124.953452 -17.375482
126.458915 -17.190366
127.964378 -17.005250
129.469842 -16.820134
130.975305 -16.635017
132.480768 -16.449901
133.986231 -16.264737
135.491695 -16.075834
136.997158 -15.872887
138.502621 -15.663962
140.008084 -15.455037
141.513548 -15.246111
143.019011 -15.037186
144.524474 -14.828261
146.029938 -14.619335
147.535401 -14.410410
149.040864 -14.201485
150.546327 -13.990994
152.051791 -13.772420
153.557254 -13.543683
155.062717 -13.314947
156.568181 -13.086210
158.073644 -12.857473
159.579107 -12.628737
161.084570 -12.400000
162.590034 -12.171263
164.095497 -11.942527
165.600960 -11.713684
167.106423 -11.479756
168.611887 -11.235030
170.117350 -10.988998
171.622813 -10.742966
173.128277 -10.496934
174.633740 -10.250902
176.139203 -10.004870
177.644666 -9.758837
179.150130 -9.512805
180.655593 -9.266770
182.161056 -9.017085
183.666519 -8.759298
185.171983 -8.498103
186.677446 -8.236909
188.182909 -7.975714
189.688373 -7.714519
191.193836 -7.453324
192.699299 -7.192129
194.204762 -6.930935
195.710226 -6.669740
197.215689 -6.405148
198.721152 -6.133850
200.226615 -5.859597
201.732079 -5.585344
203.237542 -5.311091
204.743005 -5.036838
206.248469 -4.762585
207.753932 -4.488332
209.259395 -4.214079
210.764858 -3.939755
212.270322 -3.660413
213.775785 -3.375494
215.281248 -3.089881
216.786711 -2.804268
218.292175 -2.518655
219.797638 -2.233042
221.303101 -1.947429
222.808565 -1.661815
224.314028 -1.376202
225.819491 -1.086688
227.324954 -0.791797
228.830418 -0.495128
230.335881 -0.198459
231.841344 0.098210
233.346807 0.394879
234.852271 0.691548
236.357734 0.988217
237.863197 1.284940
239.368661 1.587245
240.874124 1.893419
242.379587 2.199951
243.885050 2.506483
245.390514 2.813014
246.895977 3.119546
248.401440 3.426078
249.906904 3.732616
251.412367 4.044439
252.917830 4.359709
254.423293 4.675451
255.928757 4.991193
257.434220 5.306935
258.939683 5.622677
260.445146 5.938419
261.950610 6.257263
263.456073 6.580506
264.961536 6.904832
266.467000 7.229157
267.972463 7.553483
269.477926 7.877809
270.983389 8.202158
272.488853 8.532699
273.994316 8.865146
275.499779 9.197686
277.005242 9.530226
278.510706 9.862765
280.016169 10.196905
281.521632 10.535379
283.027096 10.874535
284.532559 11.213691
286.038022 11.552848
287.543485 11.895176
289.048949 12.240321
290.554412 12.585738
292.059875 12.931156
293.565338 13.280256
295.070802 13.630326
296.576265 13.980938
298.081728 14.334259
299.587192 14.687181
