x_mm y_mm
0.000000 0.000000
1.501780 1.813162
3.003560 2.728216
4.505341 3.534509
6.007121 4.045244
7.508901 4.547558
9.010681 5.010664
10.512461 5.350524
12.014242 5.699969
13.516022 6.052484
15.017802 6.376683
16.519582 6.659670
18.021362 6.946110
19.523143 7.242351
21.024923 7.535709
22.526703 7.811003
24.028483 8.079518
25.530263 8.348032
27.032044 8.619567
28.533824 8.896744
30.035604 9.171134
31.537384 9.440398
33.039164 9.709663
34.540945 9.978928
36.042725 10.248193
37.544505 10.519039
39.046285 10.789241
40.548065 11.055361
42.049846 11.321482
43.551626 11.587603
45.053406 11.853724
46.555186 12.119844
48.056966 12.383626
49.558747 12.638235
51.060527 12.885720
52.562307 13.133362
54.064087 13.381003
55.565867 13.628645
57.067647 13.876287
58.569428 14.123929
60.071208 14.366717
61.572988 14.590820
63.074768 14.802605
64.576548 15.014918
66.078329 15.227230
67.580109 15.439543
69.081889 15.651856
70.583669 15.864169
72.085449 16.076482
73.587230 16.278461
75.089010 16.464118
76.590790 16.643444
78.092570 16.822788
79.594350 17.002132
81.096131 17.181476
82.597911 17.360819
84.099691 17.540163
85.601471 17.719507
87.103251 17.894717
88.605032 18.054386
90.106812 18.205680
91.608592 18.357308
93.110372 18.508937
94.612152 18.660565
96.113933 18.812193
97.615713 18.963822
99.117493 19.115450
100.619273 19.267078
102.121053 19.410868
103.622834 19.543126
105.124614 19.671206
106.626394 19.799302
108.128174 19.927398
109.629954 20.055495
111.131735 20.183591
112.633515 20.311688
114.135295 20.439784
115.637075 20.567880
117.138855 20.690175
118.640636 20.802287
120.142416 20.910239
121.644196 21.018248
123.145976 21.126257
124.647756 21.234266
126.149537 21.342275
127.651317 21.450284
129.153097 21.558293
130.654877 21.666302
132.156657 21.772739
133.658438 21.869380
135.160218 21.960153
136.661998 22.051175
138.163778 22.142196
139.665558 22.233218
141.167339 22.324240
142.669119 22.415261
144.170899 22.506283
145.672679 22.597304
147.174459 22.688326
148.676240 22.773093
150.178020 22.851143
151.679800 22.927762
153.181580 23.004381
154.683360 23.081000
156.185141 23.157618
157.686921 23.234237
159.188701 23.310856
160.690481 23.387474
162.192261 23.464093
163.694042 23.538521
165.195822 23.606815
166.697602 23.671408
168.199382 23.736072
169.701162 23.800735
171.202942 23.865399
172.704723 23.930063
174.206503 23.994727
175.708283 24.059390
177.210063 24.124054
178.711843 24.188674
180.213624 24.247723
181.715404 24.301165
183.217184 24.354824
184.718964 24.408483
186.220744 24.462142
187.722525 24.515801
189.224305 24.569460
190.726085 24.623119
192.227865 24.676778
193.729645 24.730437
195.231426 24.780303
196.733206 24.825276
198.234986 24.870087
199.736766 24.914898
201.238546 24.959709
202.740327 25.004520
204.242107 25.049331
205.743887 25.094142
207.245667 25.138953
208.747447 25.183071
210.249228 25.223385
211.751008 25.259495
213.252788 25.295670
214.754568 25.331844
216.256348 25.368019
217.758129 25.404194
219.259909 25.440369
220.761689 25.476544
222.263469 25.512719
223.765249 25.546633
225.267030 25.576041
226.768810 25.605047
228.270590 25.634054
229.772370 25.663060
231.274150 25.692067
232.775931 25.721073
234.277711 25.750080
235.779491 25.778773
237.281271 25.804829
238.783051 25.826299
240.284832 25.847822
241.786612 25.869346
243.288392 25.890869
244.790172 25.912392
246.291952 25.933915
247.793733 25.955414
249.295513 25.975372
250.797293 25.990764
252.299073 26.006246
253.800853 26.021728
255.302634 26.037210
256.804414 26.052693
258.306194 26.068175
259.807974 26.082845
261.309754 26.093735
262.811535 26.102762
264.313315 26.111790
265.815095 26.120818
267.316875 26.129846
268.818655 26.138820
270.320436 26.146748
271.822216 26.150321
273.323996 26.153926
274.825776 26.157531
276.327556 26.161136
277.829337 26.164545
279.331117 26.166060
280.832897 26.164932
282.334677 26.163803
283.836457 26.162675
285.338237 26.161356
286.840018 26.157472
288.341798 26.152161
289.843578 26.146849
291.345358 26.141415
292.847138 26.133036
294.348919 26.124271
295.850699 26.115011
297.352479 26.103685
298.854259 26.092741
