x_mm y_mm
0.000000 0.000000
1.507307 -5.199435
3.014615 -7.065321
4.521922 -8.461975
6.029229 -9.712720
7.536536 -10.653931
9.043844 -11.563785
10.551151 -12.472352
12.058458 -13.238472
13.565765 -13.881137
15.073073 -14.508240
16.580380 -15.134880
18.087687 -15.761445
19.594994 -16.274588
21.102302 -16.707634
22.609609 -17.129241
24.116916 -17.550739
25.624223 -17.972222
27.131531 -18.393705
28.638838 -18.732359
30.146145 -19.004498
31.653452 -19.265678
33.160760 -19.526844
34.668067 -19.788010
36.175374 -20.049177
37.682681 -20.310343
39.189989 -20.506571
40.697296 -20.653382
42.204603 -20.791774
43.711910 -20.930165
45.219218 -21.068556
46.726525 -21.206948
48.233832 -21.345339
49.741139 -21.483694
51.248447 -21.558821
52.755754 -21.613936
54.263061 -21.668279
55.770368 -21.722622
57.277676 -21.776965
58.784983 -21.831307
60.292290 -21.885650
61.799597 -21.939926
63.306905 -21.965648
64.814212 -21.972868
66.321519 -21.977133
67.828827 -21.981399
69.336134 -21.985665
70.843441 -21.989931
72.350748 -21.994197
73.858056 -21.998463
75.365363 -22.002597
76.872670 -21.976391
78.379977 -21.941154
79.887285 -21.905810
81.394592 -21.870467
82.901899 -21.835123
84.409206 -21.799779
85.916514 -21.764435
87.423821 -21.729092
88.931128 -21.693697
90.438435 -21.639853
91.945743 -21.573091
93.453050 -21.504151
94.960357 -21.435211
96.467664 -21.366271
97.974972 -21.297331
99.482279 -21.228391
100.989586 -21.159452
102.496893 -21.090512
104.004201 -21.021477
105.511508 -20.930342
107.018815 -20.832703
108.526122 -20.734958
110.033430 -20.637212
111.540737 -20.539466
113.048044 -20.441720
114.555351 -20.343974
116.062659 -20.246228
117.569966 -20.148483
119.077273 -20.050665
120.584580 -19.935116
122.091888 -19.813510
123.599195 -19.691548
125.106502 -19.569586
126.613810 -19.447623
128.121117 -19.325661
129.628424 -19.203699
131.135731 -19.081736
132.643039 -18.959774
134.150346 -18.837792
135.657653 -18.704829
137.164960 -18.563318
138.672268 -18.420362
140.179575 -18.277406
141.686882 -18.134451
143.194189 -17.991495
144.701497 -17.848539
146.208804 -17.705584
147.716111 -17.562628
149.223418 -17.419673
150.730726 -17.272929
152.238033 -17.114942
153.745340 -16.954558
155.252647 -16.794174
156.759955 -16.633789
158.267262 -16.473405
159.774569 -16.313020
161.281876 -16.152636
162.789184 -15.992251
164.296491 -15.831867
165.803798 -15.671451
167.311105 -15.499982
168.818413 -15.324672
170.325720 -15.149048
171.833027 -14.973424
173.340334 -14.797800
174.847642 -14.622175
176.354949 -14.446551
177.862256 -14.270927
179.369563 -14.095303
180.876871 -13.919678
182.384178 -13.737205
183.891485 -13.549087
185.398792 -13.360149
186.906100 -13.171211
188.413407 -12.982274
189.920714 -12.793336
191.428022 -12.604398
192.935329 -12.415460
194.442636 -12.226522
195.949943 -12.037585
197.457251 -11.843018
198.964558 -11.643285
200.471865 -11.442850
201.979172 -11.242414
203.486480 -11.041978
204.993787 -10.841543
206.501094 -10.641107
208.008401 -10.440671
209.515709 -10.240235
211.023016 -10.039785
212.530323 -9.831834
214.037630 -9.621631
215.544938 -9.411262
217.052245 -9.200892
218.559552 -8.990523
220.066859 -8.780153
221.574167 -8.569784
223.081474 -8.359414
224.588781 -8.149045
226.096088 -7.933410
227.603396 -7.713717
229.110703 -7.493605
230.618010 -7.273492
232.125317 -7.053379
233.632625 -6.833267
235.139932 -6.613154
236.647239 -6.393042
238.154546 -6.172920
239.661854 -5.945846
241.169161 -5.717204
242.676468 -5.488476
244.183775 -5.259749
245.691083 -5.031022
247.198390 -4.802294
248.705697 -4.573567
250.213005 -4.344838
251.720312 -4.109997
253.227619 -3.873280
254.734926 -3.636449
256.242234 -3.399619
257.749541 -3.162789
259.256848 -2.925959
260.764155 -2.689129
262.271463 -2.448977
263.778770 -2.204902
265.286077 -1.960578
266.793384 -1.716255
268.300692 -1.471932
269.807999 -1.227608
271.315306 -0.983282
272.822613 -0.732543
274.329921 -0.481025
275.837228 -0.229484
277.344535 0.022056
278.851842 0.273596
280.359150 0.526695
281.866457 0.783868
283.373764 1.041195
284.881071 1.298522
286.388379 1.555849
287.895686 1.816197
289.402993 2.078955
290.910300 2.341776
292.417608 2.604596
293.924915 2.870814
295.432222 3.137726
296.939529 3.405094
298.446837 3.674891
299.954144 3.944237
