x_mm y_mm
0.000000 0.000000
1.502479 2.674692
3.004958 3.876994
4.507438 4.898791
6.009917 5.584604
7.512396 6.232011
9.014875 6.820374
10.517354 7.279027
12.019834 7.730806
13.522313 8.174105
15.024792 8.580874
16.527271 8.947836
18.029750 9.313571
19.532230 9.676891
21.034709 10.028685
22.537188 10.361703
24.039667 10.688464
25.542146 11.015225
27.044626 11.340916
28.547105 11.662274
30.049584 11.975780
31.552063 12.284750
33.054542 12.593720
34.557022 12.902690
36.059501 13.211660
37.561980 13.517824
39.064459 13.814634
40.566938 14.105895
42.069418 14.397155
43.571897 14.688416
45.074376 14.979676
46.576855 15.270937
48.079334 15.558742
49.581814 15.829100
51.084293 16.090119
52.586772 16.351110
54.089251 16.612101
55.591730 16.873092
57.094210 17.134083
58.596689 17.395074
60.099168 17.649019
61.601647 17.876225
63.104126 18.092240
64.606605 18.308163
66.109085 18.524087
67.611564 18.740010
69.114043 18.955933
70.616522 19.171856
72.119001 19.387780
73.621481 19.588916
75.123960 19.769372
76.626439 19.944106
78.128918 20.118838
79.631397 20.293570
81.133877 20.468302
82.636356 20.643033
84.138835 20.817765
85.641314 20.992497
87.143793 21.161372
88.646273 21.308401
90.148752 21.448560
91.651231 21.588666
93.153710 21.728772
94.656189 21.868878
96.158669 22.008984
97.661148 22.149090
99.163627 22.289196
100.666106 22.429302
102.168585 22.558389
103.671065 22.672720
105.173544 22.783423
106.676023 22.894124
108.178502 23.004824
109.680981 23.115525
111.183461 23.226225
112.685940 23.336925
114.188419 23.447626
115.690898 23.558326
117.193377 23.660921
118.695857 23.750187
120.198336 23.835856
121.700815 23.921516
123.203294 24.007176
124.705773 24.092835
126.208253 24.178495
127.710732 24.264155
129.213211 24.349815
130.715690 24.435475
132.218169 24.518949
133.720649 24.588448
135.223128 24.652930
136.725607 24.717369
138.228086 24.781809
139.730565 24.846248
141.233045 24.910687
142.735524 24.975127
144.238003 25.039566
145.740482 25.104006
147.242961 25.168445
148.745441 25.223869
150.247920 25.271904
151.750399 25.318402
153.252878 25.364901
154.755357 25.411399
156.257837 25.457898
157.760316 25.504396
159.262795 25.550895
160.765274 25.597393
162.267753 25.643891
163.770233 25.687367
165.272712 25.722522
166.775191 25.754063
168.277670 25.785590
169.780149 25.817117
171.282629 25.848644
172.785108 25.880171
174.287587 25.911698
175.790066 25.943226
177.292545 25.974753
178.795024 26.006220
180.297504 26.029504
181.799983 26.047379
183.302462 26.065210
184.804941 26.083041
186.307420 26.100872
187.809900 26.118703
189.312379 26.136534
190.814858 26.154365
192.317337 26.172196
193.819816 26.190027
195.322296 26.202256
196.824775 26.209388
198.327254 26.216123
199.829733 26.222857
201.332212 26.229591
202.834692 26.236326
204.337171 26.243060
205.839650 26.249795
207.342129 26.256529
208.844608 26.262313
210.347088 26.262881
211.849567 26.258946
213.352046 26.254996
214.854525 26.251046
216.357004 26.247096
217.859484 26.243146
219.361963 26.239197
220.864442 26.235247
222.366921 26.231297
223.869400 26.223980
225.371880 26.211637
226.874359 26.198655
228.376838 26.185673
229.879317 26.172691
231.381796 26.159708
232.884276 26.146726
234.386755 26.133744
235.889234 26.120334
237.391713 26.103291
238.894192 26.081067
240.396672 26.058831
241.899151 26.036594
243.401630 26.014358
244.904109 25.992122
246.406588 25.969885
247.909068 25.947615
249.411547 25.923056
250.914026 25.893246
252.416505 25.863413
253.918984 25.833581
255.421464 25.803748
256.923943 25.773916
258.426422 25.744083
259.928901 25.713053
261.431380 25.677526
262.933860 25.639709
264.436339 25.601891
265.938818 25.564073
267.441297 25.526256
268.943776 25.488365
270.446256 25.449008
271.948735 25.404389
273.451214 25.359761
274.953693 25.315134
276.456172 25.270507
277.958652 25.225589
279.461131 25.178334
280.963610 25.127821
282.466089 25.077307
283.968568 25.026794
285.471048 24.975992
286.973527 24.922036
288.476006 24.866280
289.978485 24.810524
291.480964 24.754582
292.983444 24.695038
294.485923 24.634997
295.988402 24.574348
297.490881 24.511155
298.993360 24.448437
