x_mm y_mm
0.000000 0.000000
1.507450 -5.798444
3.014900 -7.760608
4.522350 -9.304207
6.029799 -10.675744
7.537249 -11.701299
9.044699 -12.711041
10.552149 -13.709755
12.059599 -14.544364
13.567049 -15.249769
15.074499 -15.946389
16.581948 -16.639069
18.089398 -17.331473
19.596848 -17.891302
21.104298 -18.371281
22.611748 -18.844209
24.119198 -19.316344
25.626648 -19.788421
27.134097 -20.260499
28.641547 -20.634161
30.148997 -20.941107
31.656447 -21.242082
33.163897 -21.543005
34.671347 -21.843928
36.178797 -22.144851
37.686246 -22.445774
39.193696 -22.668391
40.701146 -22.842439
42.208596 -23.012247
43.716046 -23.182055
45.223496 -23.351862
46.730946 -23.521670
48.238395 -23.691478
49.745845 -23.860957
51.253295 -23.952555
52.760745 -24.032058
54.268195 -24.111178
55.775645 -24.190297
57.283095 -24.269417
58.790544 -24.348536
60.297994 -24.427656
61.805444 -24.506163
63.312894 -24.548155
64.820344 -24.573211
66.327794 -24.596798
67.835244 -24.620386
69.342693 -24.643973
70.850143 -24.667561
72.357593 -24.691148
73.865043 -24.714736
75.372493 -24.737116
76.879943 -24.721407
78.387393 -24.700816
79.894842 -24.680172
81.402292 -24.659528
82.909742 -24.638884
84.417192 -24.618241
85.924642 -24.597597
87.432092 -24.576953
88.939542 -24.555845
90.446991 -24.510903
91.954441 -24.453850
93.461891 -24.395712
94.969341 -24.337574
96.476791 -24.279436
97.984241 -24.221298
99.491691 -24.163160
100.999140 -24.105022
102.506590 -24.046884
104.014040 -23.987881
105.521490 -23.901270
107.028940 -23.811056
108.536390 -23.720789
110.043840 -23.630523
111.551289 -23.540256
113.058739 -23.449989
114.566189 -23.359722
116.073639 -23.269455
117.581089 -23.179189
119.088539 -23.088276
120.595989 -22.975214
122.103438 -22.858099
123.610888 -22.740806
125.118338 -22.623513
126.625788 -22.506221
128.133238 -22.388928
129.640688 -22.271635
131.148138 -22.154342
132.655587 -22.037049
134.163037 -21.919576
135.670487 -21.788012
137.177937 -21.648041
138.685387 -21.507349
140.192837 -21.366657
141.700287 -21.225965
143.207736 -21.085273
144.715186 -20.944581
146.222636 -20.803889
147.730086 -20.663197
149.237536 -20.522505
150.744986 -20.376638
152.252436 -20.217725
153.759885 -20.057589
155.267335 -19.897454
156.774785 -19.737318
158.282235 -19.577183
159.789685 -19.417047
161.297135 -19.256911
162.804585 -19.096776
164.312034 -18.936640
165.819484 -18.776223
167.326934 -18.602263
168.834384 -18.425325
170.341834 -18.248231
171.849284 -18.071136
173.356734 -17.894041
174.864183 -17.716946
176.371633 -17.539851
177.879083 -17.362757
179.386533 -17.185662
180.893983 -17.008561
182.401433 -16.822779
183.908883 -16.631243
185.416332 -16.439297
186.923782 -16.247351
188.431232 -16.055406
189.938682 -15.863460
191.446132 -15.671515
192.953582 -15.479569
194.461031 -15.287624
195.968481 -15.095678
197.475931 -14.896707
198.983381 -14.692334
200.490831 -14.487606
201.998281 -14.282878
203.505731 -14.078150
205.013180 -13.873422
206.520630 -13.668694
208.028080 -13.463966
209.535530 -13.259238
211.042980 -13.054388
212.550430 -12.840528
214.057880 -12.624776
215.565329 -12.408941
217.072779 -12.193106
218.580229 -11.977271
220.087679 -11.761436
221.595129 -11.545601
223.102579 -11.329766
224.610029 -11.113931
226.117478 -10.891734
227.624928 -10.665303
229.132378 -10.438659
230.639828 -10.212015
232.147278 -9.985371
233.654728 -9.758726
235.162178 -9.532082
236.669627 -9.305438
238.177077 -9.078719
239.684527 -8.843806
241.191977 -8.607574
242.699427 -8.371299
244.206877 -8.135023
245.714327 -7.898748
247.221776 -7.662473
248.729226 -7.426198
250.236676 -7.189915
251.744126 -6.946471
253.251576 -6.701259
254.759026 -6.455990
256.266476 -6.210722
257.773925 -5.965453
259.281375 -5.720184
260.788825 -5.474916
262.296275 -5.225730
263.803725 -4.972217
265.311175 -4.718576
266.818625 -4.464934
268.326074 -4.211292
269.833524 -3.957650
271.340974 -3.703983
272.848424 -3.442996
274.355874 -3.181352
275.863324 -2.919698
277.370774 -2.658043
278.878223 -2.396389
280.385673 -2.132930
281.893123 -1.864908
283.400573 -1.596804
284.908023 -1.328700
286.415473 -1.060596
287.922923 -0.789067
289.430372 -0.514893
290.937822 -0.240687
292.445272 0.033519
293.952722 0.311564
295.460172 0.590342
296.967622 0.869633
298.475072 1.151649
299.982521 1.433145
