x_mm y_mm
0.000000 0.000000
1.502617 1.796724
3.005234 2.699338
4.507850 3.498090
6.010467 3.998242
7.513084 4.489835
9.015701 4.945361
10.518318 5.274818
12.020934 5.613802
13.523551 5.956395
15.026168 6.271666
16.528785 6.544536
18.031401 6.820586
19.534018 7.106535
21.036635 7.390287
22.539252 7.655729
24.041869 7.914145
25.544485 8.172561
27.047102 8.433757
28.549719 8.700805
30.052336 8.965311
31.554953 9.224469
33.057569 9.483627
34.560186 9.742785
36.062803 10.001943
37.565420 10.262556
39.068037 10.522871
40.570653 10.778885
42.073270 11.034900
43.575887 11.290914
45.078504 11.546928
46.581120 11.802942
48.083737 12.056802
49.586354 12.301821
51.088971 12.539214
52.591588 12.776776
54.094204 13.014338
55.596821 13.251900
57.099438 13.489462
58.602055 13.727024
60.104672 13.960113
61.607288 14.175261
63.109905 14.376968
64.612522 14.579248
66.115139 14.781528
67.617756 14.983807
69.120372 15.186087
70.622989 15.388367
72.125606 15.590647
73.628223 15.783403
75.130839 15.959688
76.633456 16.129014
78.136073 16.298358
79.638690 16.467703
81.141307 16.637048
82.643923 16.806393
84.146540 16.975738
85.649157 17.145083
87.151774 17.310617
88.654391 17.461277
90.157007 17.602557
91.659624 17.744208
93.162241 17.885858
94.664858 18.027509
96.167474 18.169160
97.670091 18.310811
99.172708 18.452461
100.675325 18.594112
102.177942 18.728535
103.680558 18.851310
105.183175 18.969423
106.685792 19.087555
108.188409 19.205687
109.691026 19.323818
111.193642 19.441950
112.696259 19.560081
114.198876 19.678213
115.701493 19.796344
117.204110 19.909125
118.706726 20.011763
120.209343 20.109751
121.711960 20.207802
123.214577 20.305853
124.717193 20.403905
126.219810 20.501956
127.722427 20.600007
129.225044 20.698058
130.727661 20.796110
132.230277 20.892711
133.732894 20.980067
135.235511 21.060859
136.738128 21.141926
138.240745 21.222993
139.743361 21.304061
141.245978 21.385128
142.748595 21.466195
144.251212 21.547262
145.753829 21.628329
147.256445 21.709396
148.759062 21.784693
150.261679 21.852928
151.764296 21.919593
153.266912 21.986258
154.769529 22.052923
156.272146 22.119588
157.774763 22.186253
159.277380 22.252918
160.779996 22.319582
162.282613 22.386247
163.785230 22.450891
165.287847 22.509554
166.790464 22.564187
168.293080 22.618896
169.795697 22.673605
171.298314 22.728314
172.800931 22.783023
174.303548 22.837732
175.806164 22.892441
177.308781 22.947150
178.811398 23.001819
180.314015 23.051340
181.816631 23.094810
183.319248 23.138512
184.821865 23.182215
186.324482 23.225917
187.827099 23.269620
189.329715 23.313323
190.832332 23.357025
192.334949 23.400728
193.837566 23.444430
195.340183 23.484632
196.842799 23.519656
198.345416 23.554508
199.848033 23.589361
201.350650 23.624213
202.853267 23.659065
204.355883 23.693917
205.858500 23.728770
207.361117 23.763622
208.863734 23.797834
210.366350 23.828402
211.868967 23.854546
213.371584 23.880759
214.874201 23.906973
216.376818 23.933186
217.879434 23.959399
219.382051 23.985613
220.884668 24.011826
222.387285 24.038039
223.889902 24.062166
225.392518 24.081625
226.895135 24.100667
228.397752 24.119709
229.900369 24.138751
231.402986 24.157793
232.905602 24.176835
234.408219 24.195877
235.910836 24.214630
237.413453 24.230867
238.916069 24.242367
240.418686 24.253922
241.921303 24.265478
243.423920 24.277033
244.926537 24.288588
246.429153 24.300143
247.931770 24.311675
249.434387 24.321779
250.937004 24.327197
252.439621 24.332708
253.942237 24.338219
255.444854 24.343730
256.947471 24.349241
258.450088 24.354752
259.952704 24.359513
261.455321 24.360462
262.957938 24.359515
264.460555 24.358568
265.963172 24.357621
267.465788 24.356674
268.968405 24.355677
270.471022 24.353688
271.973639 24.347281
273.476256 24.340908
274.978872 24.334534
276.481489 24.328161
277.984106 24.321607
279.486723 24.313165
280.989340 24.302055
282.491956 24.290945
283.994573 24.279836
285.497190 24.268550
286.999807 24.254689
288.502423 24.239393
290.005040 24.224098
291.507657 24.208688
293.010274 24.190323
294.512891 24.171572
296.015507 24.152326
297.518124 24.131011
299.020741 24.110078
