x_mm y_mm
0.000000 0.000000
1.499688 3.025123
2.999375 4.362950
4.499063 5.467081
5.998751 6.239491
7.498438 6.969567
8.998126 7.614891
10.497813 8.143074
11.997501 8.660113
13.497189 9.164042
14.996876 9.622768
16.496564 10.049561
17.996252 10.472173
19.495939 10.889295
20.995627 11.289622
22.495315 11.672528
23.995002 12.050879
25.494690 12.429229
26.994378 12.803938
28.494065 13.170973
29.993753 13.528699
31.493440 13.883460
32.993128 14.238222
34.492816 14.592984
35.992503 14.947745
37.492191 15.296586
38.991879 15.632455
40.491566 15.964946
41.991254 16.297436
43.490942 16.629927
44.990629 16.962418
46.490317 17.294909
47.990004 17.622506
49.489692 17.925410
50.989380 18.223880
52.489067 18.522323
53.988755 18.820766
55.488443 19.119209
56.988130 19.417652
58.487818 19.716095
59.987506 20.004604
61.487193 20.258310
62.986881 20.508541
64.486569 20.758722
65.986256 21.008903
67.485944 21.259084
68.985631 21.509264
70.485319 21.759445
71.985007 22.009626
73.484694 22.239051
74.984382 22.445867
76.484070 22.652202
77.983757 22.858537
79.483445 23.064871
80.983133 23.271206
82.482820 23.477541
83.982508 23.683876
85.482195 23.890146
86.981883 24.088042
88.481571 24.258078
89.981258 24.427600
91.480946 24.597122
92.980634 24.766644
94.480321 24.936165
95.980009 25.105687
97.479697 25.275209
98.979384 25.444731
100.479072 25.613941
101.978759 25.768065
103.478447 25.906379
104.978135 26.044668
106.477822 26.182957
107.977510 26.321246
109.477198 26.459535
110.976885 26.597824
112.476573 26.736113
113.976261 26.874402
115.475948 27.012559
116.975636 27.139540
118.475324 27.251358
119.975011 27.363087
121.474699 27.474817
122.974386 27.586547
124.474074 27.698276
125.973762 27.810006
127.473449 27.921735
128.973137 28.033465
130.472825 28.145195
131.972512 28.253886
133.472200 28.343829
134.971888 28.433065
136.471575 28.522293
137.971263 28.611520
139.470950 28.700748
140.970638 28.789976
142.470326 28.879203
143.970013 28.968431
145.469701 29.057659
146.969389 29.146886
148.469076 29.223474
149.968764 29.294065
151.468452 29.364293
152.968139 29.434520
154.467827 29.504747
155.967515 29.574975
157.467202 29.645202
158.966890 29.715429
160.466577 29.785656
161.966265 29.855884
163.465953 29.921921
164.965640 29.977717
166.465328 30.032090
167.965016 30.086450
169.464703 30.140811
170.964391 30.195172
172.464079 30.249533
173.963766 30.303894
175.463454 30.358254
176.963141 30.412615
178.462829 30.466893
179.962517 30.509682
181.462204 30.549607
182.961892 30.589480
184.461580 30.629353
185.961267 30.669225
187.460955 30.709098
188.960643 30.748971
190.460330 30.788844
191.960018 30.828717
193.459706 30.868590
194.959393 30.900571
196.459081 30.928972
197.958768 30.957091
199.458456 30.985210
200.958144 31.013329
202.457831 31.041447
203.957519 31.069566
205.457207 31.097685
206.956894 31.125804
208.456582 31.152609
209.956270 31.172723
211.455957 31.189588
212.955645 31.206428
214.455332 31.223269
215.955020 31.240109
217.454708 31.256950
218.954395 31.273790
220.454083 31.290631
221.953771 31.307471
223.453458 31.319562
224.953146 31.327377
226.452834 31.334646
227.952521 31.341915
229.452209 31.349184
230.951896 31.356453
232.451584 31.363722
233.951272 31.370991
235.450959 31.377670
236.950647 31.379636
238.450335 31.377169
239.950022 31.374676
241.449710 31.372183
242.949398 31.369690
244.449085 31.367197
245.948773 31.364704
247.448461 31.362164
248.948148 31.356430
250.447836 31.345942
251.947523 31.335408
253.447211 31.324873
254.946899 31.314339
256.446586 31.303805
257.946274 31.293271
259.445962 31.281052
260.945649 31.264289
262.445337 31.245335
263.945025 31.226381
265.444712 31.207427
266.944400 31.188473
268.444087 31.169418
269.943775 31.148433
271.443463 31.122294
272.943150 31.096137
274.442838 31.069980
275.942526 31.043823
277.442213 31.017257
278.941901 30.988172
280.441589 30.955804
281.941276 30.923435
283.440964 30.891067
284.940652 30.858291
286.440339 30.822238
287.940027 30.784329
289.439714 30.746419
290.939402 30.708247
292.439090 30.666342
293.938777 30.623910
295.438465 30.580827
296.938153 30.535084
298.437840 30.489841
298.437840 29.631193
296.938153 29.208370
295.438465 28.785294
293.938777 28.364790
292.439090 27.944835
290.939402 27.526065
289.439714 27.110647
287.940027 26.695228
286.440339 26.280330
284.940652 25.868321
283.440964 25.459073
281.941276 25.049826
280.441589 24.640578
278.941901 24.232632
277.442213 23.828594
275.942526 23.425858
274.442838 23.023123
272.943150 22.620388
271.443463 22.217832
269.943775 21.818450
268.444087 21.423792
266.944400 21.029147
265.444712 20.634502
263.945025 20.239857
262.445337 19.845212
260.945649 19.452634
259.445962 19.064344
257.946274 18.678133
256.446586 18.291921
254.946899 17.905709
253.447211 17.519498
251.947523 17.133286
250.447836 16.747987
248.948148 16.367795
247.448461 15.990643
245.948773 15.613494
244.449085 15.236345
242.949398 14.859196
241.449710 14.482047
239.950022 14.104898
238.450335 13.728442
236.950647 13.358420
235.450959 12.990932
233.951272 12.623461
232.451584 12.255990
230.951896 11.888518
229.452209 11.521047
227.952521 11.153576
226.452834 10.786105
224.953146 10.422052
223.453458 10.064357
221.953771 9.707753
220.454083 9.351150
218.954395 8.994547
217.454708 8.637943
215.955020 8.281340
214.455332 7.924737
212.955645 7.568133
211.455957 7.212868
209.956270 6.866885
208.456582 6.521411
206.956894 6.175940
205.457207 5.830469
203.957519 5.484997
202.457831 5.139526
200.958144 4.794055
199.458456 4.448584
197.958768 4.103490
196.459081 3.763952
194.959393 3.431291
193.459706 3.098630
191.960018 2.765968
190.460330 2.433307
188.960643 2.100646
187.460955 1.767984
185.961267 1.435323
184.461580 1.102661
182.961892 0.771047
181.462204 0.445781
179.962517 0.127961
178.462829 -0.189854
176.963141 -0.507669
175.463454 -0.825485
173.963766 -1.143300
172.464079 -1.461115
170.964391 -1.778930
169.464703 -2.096746
167.965016 -2.413982
166.465328 -2.725300
164.965640 -3.026352
163.465953 -3.327236
161.966265 -3.628121
160.466577 -3.929006
158.966890 -4.229891
157.467202 -4.530775
155.967515 -4.831660
154.467827 -5.132545
152.968139 -5.433430
151.468452 -5.728700
149.968764 -6.013470
148.469076 -6.294998
146.969389 -6.576526
145.469701 -6.858054
143.970013 -7.139582
142.470326 -7.421110
140.970638 -7.702637
139.470950 -7.984165
137.971263 -8.265693
136.471575 -8.543434
134.971888 -8.809579
133.472200 -9.067945
131.972512 -9.326234
130.472825 -9.584522
128.973137 -9.842811
127.473449 -10.101099
125.973762 -10.359388
124.474074 -10.617676
122.974386 -10.875965
121.474699 -11.133235
119.975011 -11.375853
118.475324 -11.607631
116.975636 -11.839168
115.475948 -12.070704
113.976261 -12.302240
112.476573 -12.533777
110.976885 -12.765313
109.477198 -12.996850
107.977510 -13.228386
106.477822 -13.459601
104.978135 -13.671746
103.478447 -13.871875
101.978759 -14.071716
100.479072 -14.271558
98.979384 -14.471400
97.479697 -14.671242
95.980009 -14.871084
94.480321 -15.070926
92.980634 -15.270768
91.480946 -15.463873
89.981258 -15.636385
88.481571 -15.799541
86.981883 -15.962555
85.482195 -16.125569
83.982508 -16.288584
82.482820 -16.451598
80.983133 -16.614612
79.483445 -16.777627
77.983757 -16.940311
76.484070 -17.075462
74.984382 -17.195613
73.484694 -17.315401
71.985007 -17.435188
70.485319 -17.554976
68.985631 -17.674763
67.485944 -17.794550
65.986256 -17.914338
64.486569 -18.025172
62.986881 -18.105841
61.487193 -18.171789
59.987506 -18.237541
58.487818 -18.303293
56.988130 -18.369046
55.488443 -18.434798
53.988755 -18.500550
52.489067 -18.564077
50.989380 -18.576632
49.489692 -18.554462
47.990004 -18.532174
46.490317 -18.509886
44.990629 -18.487598
43.490942 -18.465310
41.991254 -18.443022
40.491566 -18.398946
38.991879 -18.292892
37.492191 -18.144682
35.992503 -17.996472
34.492816 -17.848262
32.993128 -17.700052
31.493440 -17.551669
29.993753 -17.380955
28.494065 -17.137652
26.994378 -16.827975
25.494690 -16.518297
23.995002 -16.208485
22.495315 -15.898017
20.995627 -15.573721
19.495939 -15.173028
17.996252 -14.660517
16.496564 -14.147841
14.996876 -13.632340
13.497189 -13.116012
11.997501 -12.489295
10.497813 -11.718678
8.998126 -10.926986
7.498438 -10.134006
5.998751 -9.125548
4.499063 -7.943981
2.999375 -6.571851
1.499688 -4.067902
