x_mm y_mm
0.000000 0.000000
1.499688 -4.067902
2.999375 -6.571851
4.499063 -7.943981
5.998751 -9.125548
7.498438 -10.134006
8.998126 -10.926986
10.497813 -11.718678
11.997501 -12.489295
13.497189 -13.116012
14.996876 -13.632340
16.496564 -14.147841
17.996252 -14.660517
19.495939 -15.173028
20.995627 -15.573721
22.495315 -15.898017
23.995002 -16.208485
25.494690 -16.518297
26.994378 -16.827975
28.494065 -17.137652
29.993753 -17.380955
31.493440 -17.551669
32.993128 -17.700052
34.492816 -17.848262
35.992503 -17.996472
37.492191 -18.144682
38.991879 -18.292892
40.491566 -18.398946
41.991254 -18.443022
43.490942 -18.465310
44.990629 -18.487598
46.490317 -18.509886
47.990004 -18.532174
49.489692 -18.554462
50.989380 -18.576632
52.489067 -18.564077
53.988755 -18.500550
55.488443 -18.434798
56.988130 -18.369046
58.487818 -18.303293
59.987506 -18.237541
61.487193 -18.171789
62.986881 -18.105841
64.486569 -18.025172
65.986256 -17.914338
67.485944 -17.794550
68.985631 -17.674763
70.485319 -17.554976
71.985007 -17.435188
73.484694 -17.315401
74.984382 -17.195613
76.484070 -17.075462
77.983757 -16.940311
79.483445 -16.777627
80.983133 -16.614612
82.482820 -16.451598
83.982508 -16.288584
85.482195 -16.125569
86.981883 -15.962555
88.481571 -15.799541
89.981258 -15.636385
91.480946 -15.463873
92.980634 -15.270768
94.480321 -15.070926
95.980009 -14.871084
97.479697 -14.671242
98.979384 -14.471400
100.479072 -14.271558
101.978759 -14.071716
103.478447 -13.871875
104.978135 -13.671746
106.477822 -13.459601
107.977510 -13.228386
109.477198 -12.996850
110.976885 -12.765313
112.476573 -12.533777
113.976261 -12.302240
115.475948 -12.070704
116.975636 -11.839168
118.475324 -11.607631
119.975011 -11.375853
121.474699 -11.133235
122.974386 -10.875965
124.474074 -10.617676
125.973762 -10.359388
127.473449 -10.101099
128.973137 -9.842811
130.472825 -9.584522
131.972512 -9.326234
133.472200 -9.067945
134.971888 -8.809579
136.471575 -8.543434
137.971263 -8.265693
139.470950 -7.984165
140.970638 -7.702637
142.470326 -7.421110
143.970013 -7.139582
145.469701 -6.858054
146.969389 -6.576526
148.469076 -6.294998
149.968764 -6.013470
151.468452 -5.728700
152.968139 -5.433430
154.467827 -5.132545
155.967515 -4.831660
157.467202 -4.530775
158.966890 -4.229891
160.466577 -3.929006
161.966265 -3.628121
163.465953 -3.327236
164.965640 -3.026352
166.465328 -2.725300
167.965016 -2.413982
169.464703 -2.096746
170.964391 -1.778930
172.464079 -1.461115
173.963766 -1.143300
175.463454 -0.825485
176.963141 -0.507669
178.462829 -0.189854
179.962517 0.127961
181.462204 0.445781
182.961892 0.771047
184.461580 1.102661
185.961267 1.435323
187.460955 1.767984
188.960643 2.100646
190.460330 2.433307
191.960018 2.765968
193.459706 3.098630
194.959393 3.431291
196.459081 3.763952
197.958768 4.103490
199.458456 4.448584
200.958144 4.794055
202.457831 5.139526
203.957519 5.484997
205.457207 5.830469
206.956894 6.175940
208.456582 6.521411
209.956270 6.866885
211.455957 7.212868
212.955645 7.568133
214.455332 7.924737
215.955020 8.281340
217.454708 8.637943
218.954395 8.994547
220.454083 9.351150
221.953771 9.707753
223.453458 10.064357
224.953146 10.422052
226.452834 10.786105
227.952521 11.153576
229.452209 11.521047
230.951896 11.888518
232.451584 12.255990
233.951272 12.623461
235.450959 12.990932
236.950647 13.358420
238.450335 13.728442
239.950022 14.104898
241.449710 14.482047
242.949398 14.859196
244.449085 15.236345
245.948773 15.613494
247.448461 15.990643
248.948148 16.367795
250.447836 16.747987
251.947523 17.133286
253.447211 17.519498
254.946899 17.905709
256.446586 18.291921
257.946274 18.678133
259.445962 19.064344
260.945649 19.452634
262.445337 19.845212
263.945025 20.239857
265.444712 20.634502
266.944400 21.029147
268.444087 21.423792
269.943775 21.818450
271.443463 22.217832
272.943150 22.620388
274.442838 23.023123
275.942526 23.425858
277.442213 23.828594
278.941901 24.232632
280.441589 24.640578
281.941276 25.049826
283.440964 25.459073
284.940652 25.868321
286.440339 26.280330
287.940027 26.695228
289.439714 27.110647
290.939402 27.526065
292.439090 27.944835
293.938777 28.364790
295.438465 28.785294
296.938153 29.208370
298.437840 29.631193
