x_mm y_mm
0.000000 0.000000
1.494266 -3.797760
2.988531 -6.501281
4.482797 -7.890158
5.977063 -9.074562
7.471328 -10.130328
8.965594 -10.897887
10.459860 -11.665445
11.954125 -12.422668
13.448391 -13.061458
14.942657 -13.585484
16.436922 -14.073298
17.931188 -14.558097
19.425454 -15.040925
20.919719 -15.466144
22.413985 -15.790075
23.908251 -16.070282
25.402516 -16.349082
26.896782 -16.627304
28.391048 -16.905527
29.885313 -17.166223
31.379579 -17.333741
32.873845 -17.448660
34.368110 -17.562970
35.862376 -17.677281
37.356642 -17.791591
38.850907 -17.905901
40.345173 -18.020211
41.839439 -18.052577
43.333704 -18.040336
44.827970 -18.025864
46.322236 -18.011391
47.816501 -17.996918
49.310767 -17.982446
50.805033 -17.967973
52.299298 -17.953130
53.793564 -17.865779
55.287830 -17.761002
56.782096 -17.655560
58.276361 -17.550118
59.770627 -17.444676
61.264893 -17.339235
62.759158 -17.233793
64.253424 -17.127711
65.747690 -16.989507
67.241955 -16.830709
68.736221 -16.668524
70.230487 -16.506339
71.724752 -16.344154
73.219018 -16.181969
74.713284 -16.019784
76.207549 -15.857599
77.701815 -15.694196
79.196081 -15.498202
80.690346 -15.290497
82.184612 -15.082658
83.678878 -14.874819
85.173143 -14.666980
86.667409 -14.459140
88.161675 -14.251301
89.655940 -14.043462
91.150206 -13.835149
92.644472 -13.606082
94.138737 -13.361963
95.633003 -13.115154
97.127269 -12.868344
98.621534 -12.621535
100.115800 -12.374725
101.610066 -12.127916
103.104331 -11.881106
104.598597 -11.634297
106.092863 -11.386556
107.587128 -11.113497
109.081394 -10.833207
110.575660 -10.552806
112.069925 -10.272405
113.564191 -9.992003
115.058457 -9.711602
116.552722 -9.431200
118.046988 -9.150799
119.541254 -8.870397
121.035519 -8.589240
122.529785 -8.285992
124.024051 -7.977437
125.518316 -7.668629
127.012582 -7.359821
128.506848 -7.051013
130.001113 -6.742205
131.495379 -6.433397
132.989645 -6.124590
134.483910 -5.815782
135.978176 -5.506741
137.472442 -5.182051
138.966707 -4.848857
140.460973 -4.515353
141.955239 -4.181850
143.449504 -3.848346
144.943770 -3.514842
146.438036 -3.181338
147.932301 -2.847834
149.426567 -2.514330
150.920833 -2.180430
152.415098 -1.839695
153.909364 -1.485588
155.403630 -1.131482
156.897895 -0.777376
158.392161 -0.423270
159.886427 -0.069164
161.380692 0.284943
162.874958 0.639049
164.369224 0.993155
165.863489 1.347337
167.357755 1.705098
168.852021 2.075657
170.346287 2.447781
171.840552 2.819904
173.334818 3.192028
174.829084 3.564152
176.323349 3.936276
177.817615 4.308400
179.311881 4.680524
180.806146 5.052650
182.300412 5.428377
183.794678 5.812725
185.288943 6.200678
186.783209 6.588632
188.277475 6.976585
189.771740 7.364539
191.266006 7.752492
192.760272 8.140446
194.254537 8.528399
195.748803 8.916353
197.243069 9.308497
198.737334 9.707514
200.231600 10.109116
201.725866 10.510718
203.220131 10.912320
204.714397 11.313921
206.208663 11.715523
207.702928 12.117125
209.197194 12.518727
210.691460 12.920439
212.185725 13.329276
213.679991 13.742345
215.174257 14.155845
216.668522 14.569346
218.162788 14.982847
219.657054 15.396347
221.151319 15.809848
222.645585 16.223349
224.139851 16.636849
225.634116 17.056519
227.128382 17.481046
228.622648 17.906130
230.116913 18.331213
231.611179 18.756297
233.105445 19.181380
234.599710 19.606464
236.093976 20.031548
237.588242 20.456970
239.082507 20.891419
240.576773 21.326859
242.071039 21.762299
243.565304 22.197738
245.059570 22.633178
246.553836 23.068618
248.048101 23.504059
249.542367 23.941002
251.036633 24.384809
252.530898 24.829920
254.025164 25.275031
255.519430 25.720142
257.013695 26.165253
258.507961 26.610365
260.002227 27.056929
261.496492 27.508061
262.990758 27.962203
264.485024 28.416345
265.979289 28.870487
267.473555 29.324629
268.967821 29.778787
270.462086 30.236872
271.956352 30.699399
273.450618 31.162184
274.944883 31.624969
276.439149 32.087754
277.933415 32.551726
279.427680 33.019578
280.921946 33.489335
282.416212 33.959091
283.910478 34.428848
285.404743 34.901269
286.899009 35.376864
288.393275 35.853219
289.887540 36.329574
291.381806 36.809301
292.876072 37.290484
294.370337 37.772270
295.864603 38.256736
297.358869 38.741050
