x_mm y_mm
0.000000 0.000000
1.494266 3.432310
2.988531 4.929903
4.482797 6.113764
5.977063 6.985008
7.471328 7.816380
8.965594 8.521029
10.459860 9.132353
11.954125 9.729253
13.448391 10.308417
14.942657 10.828788
16.436922 11.331149
17.931188 11.824133
19.425454 12.309671
20.919719 12.771682
22.413985 13.218910
23.908251 13.664517
25.402516 14.110123
26.896782 14.547585
28.391048 14.974265
29.885313 15.390846
31.379579 15.807140
32.873845 16.223434
34.368110 16.639728
35.862376 17.055355
37.356642 17.459776
38.850907 17.849301
40.345173 18.238826
41.839439 18.628350
43.333704 19.017875
44.827970 19.407400
46.322236 19.795839
47.816501 20.173179
49.310767 20.525117
50.805033 20.876813
52.299298 21.228510
53.793564 21.580206
55.287830 21.931903
56.782096 22.283599
58.276361 22.632078
59.770627 22.960869
61.264893 23.261844
62.759158 23.562038
64.253424 23.862232
65.747690 24.162426
67.241955 24.462619
68.736221 24.762813
70.230487 25.063007
71.724752 25.355110
73.219018 25.624127
74.713284 25.877840
76.207549 26.131529
77.701815 26.385218
79.196081 26.638907
80.690346 26.892596
82.184612 27.146285
83.678878 27.399974
85.173143 27.650206
86.667409 27.883137
88.161675 28.098330
89.655940 28.313050
91.150206 28.527769
92.644472 28.742488
94.138737 28.957207
95.633003 29.171926
97.127269 29.386645
98.621534 29.601364
100.115800 29.809442
101.610066 30.001172
103.104331 30.182904
104.598597 30.364612
106.092863 30.546321
107.587128 30.728029
109.081394 30.909737
110.575660 31.091446
112.069925 31.273154
113.564191 31.454863
115.058457 31.631819
116.552722 31.795299
118.046988 31.949070
119.541254 32.102759
121.035519 32.256447
122.529785 32.410136
124.024051 32.563825
125.518316 32.717514
127.012582 32.871202
128.506848 33.024891
130.001113 33.177388
131.495379 33.320497
132.989645 33.450837
134.483910 33.580805
135.978176 33.710773
137.472442 33.840740
138.966707 33.970708
140.460973 34.100676
141.955239 34.230643
143.449504 34.360611
144.943770 34.490579
146.438036 34.616212
147.932301 34.730393
149.426567 34.840362
150.920833 34.950330
152.415098 35.060299
153.909364 35.170267
155.403630 35.280236
156.897895 35.390205
158.392161 35.500173
159.886427 35.610142
161.380692 35.718976
162.874958 35.821450
164.369224 35.914829
165.863489 36.008094
167.357755 36.101359
168.852021 36.194624
170.346287 36.287889
171.840552 36.381154
173.334818 36.474419
174.829084 36.567684
176.323349 36.660935
177.817615 36.752152
179.311881 36.830558
180.806146 36.908599
182.300412 36.986641
183.794678 37.064682
185.288943 37.142724
186.783209 37.220765
188.277475 37.298807
189.771740 37.376849
191.266006 37.454890
192.760272 37.532642
194.254537 37.599503
195.748803 37.665184
197.243069 37.730865
198.737334 37.796545
200.231600 37.862226
201.725866 37.927906
203.220131 37.993587
204.714397 38.059268
206.208663 38.124948
207.702928 38.188754
209.197194 38.243602
210.691460 38.297470
212.185725 38.351327
213.679991 38.405184
215.174257 38.459041
216.668522 38.512898
218.162788 38.566755
219.657054 38.620612
221.151319 38.674469
222.645585 38.721429
224.139851 38.765524
225.634116 38.809317
227.128382 38.853110
228.622648 38.896903
230.116913 38.940696
231.611179 38.984489
233.105445 39.028282
234.599710 39.071235
236.093976 39.107816
237.588242 39.141411
239.082507 39.174981
240.576773 39.208551
242.071039 39.242121
243.565304 39.275691
245.059570 39.309261
246.553836 39.342763
248.048101 39.371666
249.542367 39.396846
251.036633 39.421971
252.530898 39.447097
254.025164 39.472222
255.519430 39.497348
257.013695 39.522473
258.507961 39.545159
260.002227 39.563381
261.496492 39.579695
262.990758 39.596009
264.485024 39.612323
265.979289 39.628637
267.473555 39.644807
268.967821 39.658335
270.462086 39.667117
271.956352 39.675875
273.450618 39.684632
274.944883 39.693390
276.439149 39.701557
277.933415 39.706988
279.427680 39.709244
280.921946 39.711500
282.416212 39.713756
283.910478 39.715419
285.404743 39.713731
286.899009 39.710180
288.393275 39.706628
289.887540 39.702694
291.381806 39.694957
292.876072 39.686666
294.370337 39.677677
295.864603 39.665942
297.358869 39.654727
297.358869 38.741050
295.864603 38.256736
294.370337 37.772270
292.876072 37.290484
291.381806 36.809301
289.887540 36.329574
288.393275 35.853219
286.899009 35.376864
285.404743 34.901269
283.910478 34.428848
282.416212 33.959091
280.921946 33.489335
279.427680 33.019578
277.933415 32.551726
276.439149 32.087754
274.944883 31.624969
273.450618 31.162184
271.956352 30.699399
270.462086 30.236872
268.967821 29.778787
267.473555 29.324629
265.979289 28.870487
264.485024 28.416345
262.990758 27.962203
261.496492 27.508061
260.002227 27.056929
258.507961 26.610365
257.013695 26.165253
255.519430 25.720142
254.025164 25.275031
252.530898 24.829920
251.036633 24.384809
249.542367 23.941002
248.048101 23.504059
246.553836 23.068618
245.059570 22.633178
243.565304 22.197738
242.071039 21.762299
240.576773 21.326859
239.082507 20.891419
237.588242 20.456970
236.093976 20.031548
234.599710 19.606464
233.105445 19.181380
231.611179 18.756297
230.116913 18.331213
228.622648 17.906130
227.128382 17.481046
225.634116 17.056519
224.139851 16.636849
222.645585 16.223349
221.151319 15.809848
219.657054 15.396347
218.162788 14.982847
216.668522 14.569346
215.174257 14.155845
213.679991 13.742345
212.185725 13.329276
210.691460 12.920439
209.197194 12.518727
207.702928 12.117125
206.208663 11.715523
204.714397 11.313921
203.220131 10.912320
201.725866 10.510718
200.231600 10.109116
198.737334 9.707514
197.243069 9.308497
195.748803 8.916353
194.254537 8.528399
192.760272 8.140446
191.266006 7.752492
189.771740 7.364539
188.277475 6.976585
186.783209 6.588632
185.288943 6.200678
183.794678 5.812725
182.300412 5.428377
180.806146 5.052650
179.311881 4.680524
177.817615 4.308400
176.323349 3.936276
174.829084 3.564152
173.334818 3.192028
171.840552 2.819904
170.346287 2.447781
168.852021 2.075657
167.357755 1.705098
165.863489 1.347337
164.369224 0.993155
162.874958 0.639049
161.380692 0.284943
159.886427 -0.069164
158.392161 -0.423270
156.897895 -0.777376
155.403630 -1.131482
153.909364 -1.485588
152.415098 -1.839695
150.920833 -2.180430
149.426567 -2.514330
147.932301 -2.847834
146.438036 -3.181338
144.943770 -3.514842
143.449504 -3.848346
141.955239 -4.181850
140.460973 -4.515353
138.966707 -4.848857
137.472442 -5.182051
135.978176 -5.506741
134.483910 -5.815782
132.989645 -6.124590
131.495379 -6.433397
130.001113 -6.742205
128.506848 -7.051013
127.012582 -7.359821
125.518316 -7.668629
124.024051 -7.977437
122.529785 -8.285992
121.035519 -8.589240
119.541254 -8.870397
118.046988 -9.150799
116.552722 -9.431200
115.058457 -9.711602
113.564191 -9.992003
112.069925 -10.272405
110.575660 -10.552806
109.081394 -10.833207
107.587128 -11.113497
106.092863 -11.386556
104.598597 -11.634297
103.104331 -11.881106
101.610066 -12.127916
100.115800 -12.374725
98.621534 -12.621535
97.127269 -12.868344
95.633003 -13.115154
94.138737 -13.361963
92.644472 -13.606082
91.150206 -13.835149
89.655940 -14.043462
88.161675 -14.251301
86.667409 -14.459140
85.173143 -14.666980
83.678878 -14.874819
82.184612 -15.082658
80.690346 -15.290497
79.196081 -15.498202
77.701815 -15.694196
76.207549 -15.857599
74.713284 -16.019784
73.219018 -16.181969
71.724752 -16.344154
70.230487 -16.506339
68.736221 -16.668524
67.241955 -16.830709
65.747690 -16.989507
64.253424 -17.127711
62.759158 -17.233793
61.264893 -17.339235
59.770627 -17.444676
58.276361 -17.550118
56.782096 -17.655560
55.287830 -17.761002
53.793564 -17.865779
52.299298 -17.953130
50.805033 -17.967973
49.310767 -17.982446
47.816501 -17.996918
46.322236 -18.011391
44.827970 -18.025864
43.333704 -18.040336
41.839439 -18.052577
40.345173 -18.020211
38.850907 -17.905901
37.356642 -17.791591
35.862376 -17.677281
34.368110 -17.562970
32.873845 -17.448660
31.379579 -17.333741
29.885313 -17.166223
28.391048 -16.905527
26.896782 -16.627304
25.402516 -16.349082
23.908251 -16.070282
22.413985 -15.790075
20.919719 -15.466144
19.425454 -15.040925
17.931188 -14.558097
16.436922 -14.073298
14.942657 -13.585484
13.448391 -13.061458
11.954125 -12.422668
10.459860 -11.665445
8.965594 -10.897887
7.471328 -10.130328
5.977063 -9.074562
4.482797 -7.890158
2.988531 -6.501281
1.494266 -3.797760
